Student_ID,Registration_No,Name,Gender,Intake,Degree_ID,Current_Year,Current_Semester,Current_SGPA,Previous_SGPA,FGPA,Attendance_Percentage,Attendance_Approved,Fee_Paid,Exam_Eligibility,Repeated_Courses,Student_Status,Academic_Risk
S0608,D/DBA/25/0618,Student_0608,Female,41,D004,2,3,3.0667,2.9118,3.1941,95,No,No,Not Eligible,0,Completed,Low Risk
S0609,D/COE/25/0619,Student_0609,Male,42,D003,1,1,3.8619,0.0,3.8619,88,No,Yes,Eligible,0,Completed,Low Risk
S0610,D/BCS/25/0620,Student_0610,Female,39,D002,4,8,3.82,3.8889,3.9712,88,No,Yes,Eligible,0,Completed,Low Risk
S0611,D/BSE/25/0621,Student_0611,Female,39,D001,4,7,3.8,3.612,3.7276,89,No,Yes,Eligible,0,Completed,Low Risk
S0612,D/BCS/25/0622,Student_0612,Male,40,D002,3,5,3.2308,3.1105,3.026,85,No,Yes,Eligible,0,Completed,Low Risk
S0613,D/BSE/25/0623,Student_0613,Female,42,D001,1,2,3.3,3.4476,3.3795,92,No,Yes,Eligible,0,Completed,Low Risk
S0614,D/COE/25/0624,Student_0614,Male,42,D003,1,1,3.5714,0.0,3.5714,89,No,Yes,Eligible,0,Completed,Low Risk
S0615,D/COE/25/0625,Student_0615,Female,40,D003,3,5,3.137,2.8105,2.9387,67,Yes,Yes,Eligible,0,Completed,Medium Risk
S0616,D/ICT/25/0626,Student_0616,Female,41,D005,2,4,3.8091,3.8826,3.7988,82,No,Yes,Eligible,0,Completed,Low Risk
S0617,D/BSE/25/0627,Student_0617,Male,39,D001,4,8,1.9,2.3625,2.1588,100,No,Yes,Eligible,8,Not Completed,High Risk
S0618,D/DBA/25/0628,Student_0618,Male,41,D004,2,3,3.55,3.8471,3.7902,81,No,Yes,Eligible,0,Completed,Low Risk
S0619,D/COE/25/0629,Student_0619,Male,40,D003,3,5,3.6704,3.4053,3.7038,83,No,Yes,Eligible,0,Completed,Low Risk
S0620,D/ICT/25/0630,Student_0620,Male,39,D005,4,7,3.2042,4.0,3.3433,97,No,Yes,Eligible,0,Completed,Low Risk
S0621,D/BSE/25/0631,Student_0621,Female,42,D001,1,1,3.4476,0.0,3.4476,95,No,Yes,Eligible,0,Completed,Low Risk
S0622,D/BCS/25/0632,Student_0622,Female,41,D002,2,4,3.4789,3.63,3.5449,84,No,Yes,Eligible,0,Completed,Low Risk
S0623,D/DBA/25/0633,Student_0623,Female,40,D004,3,6,3.3762,3.1421,3.2676,81,No,Yes,Eligible,0,Completed,Low Risk
S0624,D/COE/25/0634,Student_0624,Male,41,D003,2,4,2.9684,3.3,3.1266,84,No,Yes,Eligible,0,Completed,Low Risk
S0625,D/COE/25/0635,Student_0625,Male,42,D003,1,1,3.7,0.0,3.7,84,No,Yes,Eligible,0,Completed,Low Risk
S0626,D/BSE/25/0636,Student_0626,Female,42,D001,1,1,2.4524,0.0,2.4524,79,No,Yes,Not Eligible,0,Completed,Medium Risk
S0627,D/ICT/25/0637,Student_0627,Female,39,D005,4,7,2.9917,4.0,3.3172,86,No,Yes,Eligible,0,Completed,Low Risk
S0628,D/BSE/25/0638,Student_0628,Female,42,D001,1,1,3.5,0.0,3.5,81,No,Yes,Eligible,0,Completed,Low Risk
S0629,D/DBA/25/0639,Student_0629,Male,42,D004,1,2,3.6,3.8938,3.7424,78,No,Yes,Not Eligible,0,Completed,Low Risk
S0630,D/BCS/25/0640,Student_0630,Male,39,D002,4,7,4.0,4.0,3.973,83,No,Yes,Eligible,0,Completed,Low Risk
S0631,D/BSE/25/0641,Student_0631,Male,42,D001,1,2,3.7611,3.8095,3.7872,92,No,Yes,Eligible,0,Completed,Low Risk
S0632,D/BSE/25/0642,Student_0632,Male,42,D001,1,1,2.4619,0.0,2.4619,76,No,Yes,Not Eligible,0,Completed,Medium Risk
S0633,D/BCS/25/0643,Student_0633,Male,41,D002,2,3,3.4,3.5222,3.3729,99,No,Yes,Eligible,0,Completed,Low Risk
S0634,D/BSE/25/0644,Student_0634,Female,41,D001,2,4,3.2789,3.22,3.441,92,No,Yes,Eligible,0,Completed,Low Risk
S0635,D/BSE/25/0645,Student_0635,Female,40,D001,3,5,3.9769,3.9526,3.9663,100,No,Yes,Eligible,0,Completed,Low Risk
S0636,D/ICT/25/0646,Student_0636,Male,40,D005,3,5,3.625,3.5682,3.5885,89,No,Yes,Eligible,0,Completed,Low Risk
S0637,D/COE/25/0647,Student_0637,Male,41,D003,2,3,3.8632,3.88,3.8933,80,No,Yes,Eligible,0,Completed,Low Risk
S0638,D/BCS/25/0648,Student_0638,Male,42,D002,1,1,3.3429,0.0,3.3429,94,No,Yes,Eligible,0,Completed,Low Risk
S0639,D/BSE/25/0649,Student_0639,Female,41,D001,2,3,3.03,3.4,3.1017,97,No,Yes,Eligible,0,Completed,Low Risk
S0640,D/ICT/25/0650,Student_0640,Male,41,D005,2,4,2.4136,2.5304,2.4369,89,No,Yes,Eligible,1,Not Completed,Medium Risk
S0641,D/BCS/25/0651,Student_0641,Female,42,D002,1,2,4.0,3.9857,3.9923,84,No,Yes,Eligible,0,Completed,Low Risk
S0642,D/BCS/25/0652,Student_0642,Male,41,D002,2,4,3.3105,3.18,3.2038,88,No,Yes,Eligible,0,Completed,Low Risk
S0643,D/ICT/25/0653,Student_0643,Male,42,D005,1,2,3.285,3.7053,3.4897,92,No,Yes,Eligible,0,Completed,Low Risk
S0644,D/COE/25/0654,Student_0644,Male,40,D003,3,5,3.9148,3.7842,3.833,64,No,Yes,Not Eligible,0,Completed,Low Risk
S0645,D/ICT/25/0655,Student_0645,Male,40,D005,3,6,2.7,2.775,3.1936,86,No,Yes,Eligible,1,Not Completed,Low Risk
S0646,D/BCS/25/0656,Student_0646,Male,40,D002,3,6,3.6192,3.6385,3.5454,80,No,Yes,Eligible,0,Completed,Low Risk
S0647,D/ICT/25/0657,Student_0647,Male,42,D005,1,2,2.475,3.1421,2.8,83,No,Yes,Eligible,0,Completed,Medium Risk
S0648,D/BCS/25/0658,Student_0648,Female,40,D002,3,6,3.4654,3.3615,3.3654,95,No,Yes,Eligible,0,Completed,Low Risk
S0649,D/BCS/25/0659,Student_0649,Male,40,D002,3,6,3.9654,3.7538,3.8669,74,No,Yes,Not Eligible,0,Completed,Low Risk
S0650,D/DBA/25/0660,Student_0650,Female,39,D004,4,7,3.7231,3.5143,3.5137,69,No,Yes,Not Eligible,0,Completed,Low Risk
S0651,D/BSE/25/0661,Student_0651,Male,42,D001,1,2,3.8111,3.6619,3.7308,88,No,Yes,Eligible,0,Completed,Low Risk
S0652,D/ICT/25/0662,Student_0652,Male,41,D005,2,4,3.8227,4.0,3.8917,97,No,Yes,Eligible,0,Completed,Low Risk
S0653,D/BSE/25/0663,Student_0653,Male,39,D001,4,7,3.875,3.648,3.6476,84,No,Yes,Eligible,0,Completed,Low Risk
S0654,D/BCS/25/0664,Student_0654,Male,40,D002,3,5,3.8,3.7947,3.8356,80,No,Yes,Eligible,0,Completed,Low Risk
S0655,D/DBA/25/0665,Student_0655,Female,41,D004,2,4,2.4143,2.5333,2.3492,100,No,Yes,Eligible,0,Completed,Medium Risk
S0656,D/ICT/25/0666,Student_0656,Female,40,D005,3,6,3.3,3.865,3.6745,82,No,Yes,Eligible,0,Completed,Low Risk
S0657,D/DBA/25/0667,Student_0657,Male,41,D004,2,4,3.9,4.0,3.9785,86,No,Yes,Eligible,0,Completed,Low Risk
S0658,D/DBA/25/0668,Student_0658,Female,40,D004,3,6,3.7286,3.7579,3.7705,88,No,Yes,Eligible,0,Completed,Low Risk
S0659,D/BCS/25/0669,Student_0659,Female,41,D002,2,3,3.14,3.0611,2.978,79,No,Yes,Not Eligible,0,Completed,Medium Risk
S0660,D/BSE/25/0670,Student_0660,Male,42,D001,1,1,3.6571,0.0,3.6571,88,No,Yes,Eligible,0,Completed,Low Risk
S0661,D/BSE/25/0671,Student_0661,Male,41,D001,2,4,3.8421,3.94,3.8423,72,Yes,Yes,Eligible,0,Completed,Low Risk
S0662,D/BSE/25/0672,Student_0662,Female,42,D001,1,1,3.6762,0.0,3.6762,83,No,Yes,Eligible,0,Completed,Low Risk
S0663,D/ICT/25/0673,Student_0663,Male,42,D005,1,2,3.475,2.8737,3.1821,100,No,Yes,Eligible,0,Completed,Low Risk
S0664,D/BCS/25/0674,Student_0664,Male,39,D002,4,8,2.6,1.9667,2.7172,81,No,Yes,Eligible,4,Not Completed,High Risk
S0665,D/BCS/25/0675,Student_0665,Male,41,D002,2,4,2.8789,2.94,3.0551,85,No,Yes,Eligible,1,Not Completed,Low Risk
S0666,D/BSE/25/0676,Student_0666,Male,40,D001,3,5,3.9231,4.0,3.9808,89,No,Yes,Eligible,0,Completed,Low Risk
S0667,D/BSE/25/0677,Student_0667,Male,42,D001,1,1,3.7143,0.0,3.7143,82,No,Yes,Eligible,0,Completed,Low Risk
S0668,D/BSE/25/0678,Student_0668,Male,41,D001,2,3,2.84,3.0111,3.1373,87,No,Yes,Eligible,0,Completed,Low Risk
S0669,D/COE/25/0679,Student_0669,Female,41,D003,2,3,4.0,3.97,3.9667,91,No,Yes,Eligible,0,Completed,Low Risk
S0670,D/BCS/25/0680,Student_0670,Male,40,D002,3,6,3.8077,3.8692,3.7415,77,No,Yes,Not Eligible,0,Completed,Low Risk
S0671,D/BSE/25/0681,Student_0671,Male,41,D001,2,3,2.74,2.6556,2.8,77,Yes,Yes,Eligible,1,Not Completed,Medium Risk
S0672,D/ICT/25/0682,Student_0672,Female,40,D005,3,6,4.0,3.63,3.63,71,No,Yes,Not Eligible,0,Completed,Low Risk
S0673,D/BCS/25/0683,Student_0673,Male,39,D002,4,8,4.0,3.9667,3.8528,95,No,Yes,Eligible,0,Completed,Low Risk
S0674,D/BCS/25/0684,Student_0674,Male,41,D002,2,3,3.41,3.3167,3.339,81,No,Yes,Eligible,0,Completed,Low Risk
S0675,D/BCS/25/0685,Student_0675,Female,41,D002,2,4,3.5684,3.84,3.7923,87,No,Yes,Eligible,0,Completed,Low Risk
S0676,D/ICT/25/0686,Student_0676,Male,42,D005,1,1,1.9789,0.0,1.9789,100,No,Yes,Eligible,0,Completed,Medium Risk
S0677,D/BSE/25/0687,Student_0677,Female,42,D001,1,2,3.65,3.8286,3.7462,89,No,Yes,Eligible,0,Completed,Low Risk
S0678,D/BSE/25/0688,Student_0678,Male,40,D001,3,5,3.6462,3.3105,3.5654,80,No,Yes,Eligible,0,Completed,Low Risk
S0679,D/BCS/25/0689,Student_0679,Female,42,D002,1,2,2.2389,2.4524,2.3538,92,No,Yes,Eligible,0,Completed,Medium Risk
S0680,D/BCS/25/0690,Student_0680,Male,42,D002,1,2,3.5167,3.6048,3.5641,73,Yes,Yes,Eligible,0,Completed,Low Risk
S0681,D/ICT/25/0691,Student_0681,Female,42,D005,1,2,3.655,3.9263,3.7872,94,No,Yes,Eligible,0,Completed,Low Risk
S0682,D/BCS/25/0692,Student_0682,Female,40,D002,3,5,3.9769,3.9526,3.9798,86,No,Yes,Eligible,0,Completed,Low Risk
S0683,D/BCS/25/0693,Student_0683,Female,41,D002,2,4,2.9,3.32,3.2551,92,No,Yes,Eligible,1,Not Completed,Low Risk
S0684,D/BCS/25/0694,Student_0684,Female,41,D002,2,4,3.7,3.2,3.1872,93,No,Yes,Eligible,0,Completed,Low Risk
S0685,D/BCS/25/0695,Student_0685,Male,40,D002,3,6,2.9654,2.6615,2.7877,69,No,Yes,Not Eligible,1,Not Completed,Medium Risk
S0686,D/BCS/25/0696,Student_0686,Male,42,D002,1,2,3.2389,3.2095,3.2231,82,No,Yes,Eligible,0,Completed,Low Risk
S0687,D/COE/25/0697,Student_0687,Female,40,D003,3,5,3.9778,4.0,3.9717,92,No,Yes,Eligible,0,Completed,Low Risk
S0688,D/BSE/25/0698,Student_0688,Male,39,D001,4,8,2.9,3.5,3.5337,96,No,Yes,Eligible,0,Completed,Low Risk
S0689,D/BCS/25/0699,Student_0689,Male,42,D002,1,2,3.4556,3.5381,3.5,97,No,Yes,Eligible,0,Completed,Low Risk
S0690,D/BCS/25/0700,Student_0690,Male,40,D002,3,5,3.3154,3.3526,3.2856,77,No,Yes,Not Eligible,0,Completed,Low Risk
S0691,D/COE/25/0701,Student_0691,Male,40,D003,3,5,3.7148,3.2,3.3868,100,No,Yes,Eligible,0,Completed,Low Risk
S0692,D/BCS/25/0702,Student_0692,Male,42,D002,1,2,3.1944,3.4571,3.3359,78,Yes,Yes,Eligible,0,Completed,Low Risk
S0693,D/COE/25/0703,Student_0693,Male,39,D003,4,8,2.18,2.6429,2.7144,90,No,Yes,Eligible,0,Completed,Medium Risk
S0694,D/COE/25/0704,Student_0694,Male,41,D003,2,3,3.3526,3.315,3.3717,76,Yes,Yes,Eligible,0,Completed,Low Risk
S0695,D/BCS/25/0705,Student_0695,Female,41,D002,2,4,3.5789,3.66,3.5974,73,No,Yes,Not Eligible,0,Completed,Low Risk
S0696,D/BSE/25/0706,Student_0696,Male,41,D001,2,3,3.57,3.5944,3.6017,99,No,Yes,Eligible,0,Completed,Low Risk
S0697,D/BCS/25/0707,Student_0697,Male,42,D002,1,2,3.75,4.0,3.8846,74,No,Yes,Not Eligible,0,Completed,Low Risk
S0698,D/BSE/25/0708,Student_0698,Male,42,D001,1,1,3.2143,0.0,3.2143,89,No,Yes,Eligible,0,Completed,Low Risk
S0699,D/BCS/25/0709,Student_0699,Male,40,D002,3,5,3.5615,3.4474,3.5548,95,No,Yes,Eligible,0,Completed,Low Risk
S0700,D/BCS/25/0710,Student_0700,Male,41,D002,2,4,3.9684,4.0,3.9308,72,Yes,Yes,Eligible,0,Completed,Low Risk
S0701,D/BCS/25/0711,Student_0701,Male,40,D002,3,6,3.1962,3.0231,2.9954,90,No,Yes,Eligible,0,Completed,Medium Risk
S0702,D/BCS/25/0712,Student_0702,Male,42,D002,1,1,3.9714,0.0,3.9714,96,No,Yes,Eligible,0,Completed,Low Risk
S0703,D/COE/25/0713,Student_0703,Female,39,D003,4,8,4.0,3.7476,3.8216,87,No,Yes,Eligible,0,Completed,Low Risk
S0704,D/BCS/25/0714,Student_0704,Male,40,D002,3,6,3.6615,3.6769,3.7246,91,No,Yes,Eligible,0,Completed,Low Risk
S0705,D/BSE/25/0715,Student_0705,Male,42,D001,1,1,3.5952,0.0,3.5952,67,No,Yes,Not Eligible,0,Completed,Low Risk
S0706,D/BSE/25/0716,Student_0706,Male,42,D001,1,1,3.2095,0.0,3.2095,89,No,Yes,Eligible,0,Completed,Low Risk
S0707,D/BCS/25/0717,Student_0707,Female,40,D002,3,6,3.8462,3.9,3.8423,86,No,Yes,Eligible,0,Completed,Low Risk
S0708,D/BCS/25/0718,Student_0708,Male,39,D002,4,7,2.8667,2.5115,2.5912,73,No,Yes,Not Eligible,2,Not Completed,High Risk
S0709,D/BSE/25/0719,Student_0709,Male,41,D001,2,4,3.8947,3.43,3.6,86,No,Yes,Eligible,0,Completed,Low Risk
S0710,D/BCS/25/0720,Student_0710,Female,40,D002,3,5,3.6154,2.7842,3.2827,82,No,Yes,Eligible,0,Completed,Low Risk
S0711,D/BSE/25/0721,Student_0711,Female,39,D001,4,7,3.875,3.944,3.9007,74,No,Yes,Not Eligible,0,Completed,Low Risk
S0712,D/BCS/25/0722,Student_0712,Male,40,D002,3,5,3.9231,3.7947,3.9019,96,No,Yes,Eligible,0,Completed,Low Risk
S0713,D/BSE/25/0723,Student_0713,Male,41,D001,2,4,3.2737,2.8,3.05,76,No,Yes,Not Eligible,0,Completed,Low Risk
S0714,D/BCS/25/0724,Student_0714,Male,39,D002,4,8,3.58,3.3667,3.3411,77,No,Yes,Not Eligible,0,Completed,Low Risk
S0715,D/ICT/25/0725,Student_0715,Male,40,D005,3,5,2.705,2.1364,2.5308,78,No,Yes,Not Eligible,1,Not Completed,Medium Risk
S0716,D/BSE/25/0726,Student_0716,Female,41,D001,2,4,2.2,2.09,1.9679,70,No,Yes,Not Eligible,4,Not Completed,High Risk
S0717,D/COE/25/0727,Student_0717,Male,41,D003,2,4,3.8895,4.0,3.9114,84,No,Yes,Eligible,0,Completed,Low Risk
S0718,D/BSE/25/0728,Student_0718,Male,42,D001,1,2,3.9222,3.9714,3.9487,81,No,Yes,Eligible,0,Completed,Low Risk
S0719,D/BCS/25/0729,Student_0719,Male,42,D002,1,1,3.2238,0.0,3.2238,87,No,Yes,Eligible,0,Completed,Low Risk
S0720,D/COE/25/0730,Student_0720,Male,40,D003,3,6,3.428,2.863,3.0855,94,No,No,Not Eligible,1,Not Completed,Low Risk
S0721,D/COE/25/0731,Student_0721,Female,41,D003,2,3,3.5895,3.35,3.545,73,No,Yes,Not Eligible,0,Completed,Low Risk
S0722,D/ICT/25/0732,Student_0722,Male,40,D005,3,5,3.865,3.7864,3.8788,98,No,Yes,Eligible,0,Completed,Low Risk
S0723,D/BCS/25/0733,Student_0723,Female,41,D002,2,4,3.5421,3.8,3.6538,90,No,No,Not Eligible,0,Completed,Low Risk
S0724,D/ICT/25/0734,Student_0724,Male,42,D005,1,2,2.595,2.4105,2.5051,94,No,Yes,Eligible,0,Completed,Medium Risk
S0725,D/BSE/25/0735,Student_0725,Male,39,D001,4,8,2.48,3.0,2.8019,59,No,Yes,Not Eligible,2,Not Completed,High Risk
S0726,D/ICT/25/0736,Student_0726,Male,40,D005,3,6,4.0,2.985,2.84,81,No,Yes,Eligible,1,Not Completed,Medium Risk
S0727,D/COE/25/0737,Student_0727,Female,39,D003,4,8,4.0,3.6952,3.8222,100,No,Yes,Eligible,0,Completed,Low Risk
S0728,D/COE/25/0738,Student_0728,Male,42,D003,1,1,3.2667,0.0,3.2667,89,No,Yes,Eligible,0,Completed,Low Risk
S0729,D/ICT/25/0739,Student_0729,Male,41,D005,2,4,2.7318,3.4391,3.1476,97,No,Yes,Eligible,0,Completed,Low Risk
S0730,D/BSE/25/0740,Student_0730,Male,39,D001,4,8,3.88,3.2375,2.9962,99,No,Yes,Eligible,2,Not Completed,High Risk
S0731,D/BSE/25/0741,Student_0731,Female,42,D001,1,2,3.8167,3.5476,3.6718,71,No,Yes,Not Eligible,0,Completed,Low Risk
S0732,D/ICT/25/0742,Student_0732,Male,40,D005,3,5,2.34,1.7773,2.4519,100,No,Yes,Eligible,3,Not Completed,High Risk
S0733,D/COE/25/0743,Student_0733,Female,41,D003,2,4,3.2684,3.3947,3.4241,81,No,Yes,Eligible,0,Completed,Low Risk
S0734,D/BCS/25/0744,Student_0734,Female,39,D002,4,7,3.7778,3.8692,3.9128,91,No,Yes,Eligible,0,Completed,Low Risk
S0735,D/BCS/25/0745,Student_0735,Male,42,D002,1,2,3.5222,3.8095,3.6769,88,No,Yes,Eligible,0,Completed,Low Risk
S0736,D/BCS/25/0746,Student_0736,Female,40,D002,3,5,3.6923,3.7421,3.5577,75,No,Yes,Not Eligible,0,Completed,Low Risk
S0737,D/BCS/25/0747,Student_0737,Male,42,D002,1,2,3.8556,3.5381,3.6846,97,No,Yes,Eligible,0,Completed,Low Risk
S0738,D/BCS/25/0748,Student_0738,Female,41,D002,2,4,3.4632,3.24,3.3205,73,No,Yes,Not Eligible,0,Completed,Low Risk
S0739,D/BSE/25/0749,Student_0739,Male,42,D001,1,1,3.7143,0.0,3.7143,85,No,Yes,Eligible,0,Completed,Low Risk
S0740,D/DBA/25/0750,Student_0740,Male,40,D004,3,5,2.6895,3.3714,3.1321,78,No,Yes,Not Eligible,0,Completed,Low Risk
S0741,D/ICT/25/0751,Student_0741,Female,42,D005,1,2,3.9,4.0,3.9487,100,No,Yes,Eligible,0,Completed,Low Risk
S0742,D/ICT/25/0752,Student_0742,Female,41,D005,2,3,3.2348,3.61,3.4823,88,No,Yes,Eligible,0,Completed,Low Risk
S0743,D/BCS/25/0753,Student_0743,Female,42,D002,1,2,3.4278,3.7048,3.5769,79,No,Yes,Not Eligible,0,Completed,Low Risk
S0744,D/ICT/25/0754,Student_0744,Female,41,D005,2,3,3.9087,3.4,3.6597,69,No,Yes,Not Eligible,0,Completed,Low Risk
S0745,D/BCS/25/0755,Student_0745,Male,42,D002,1,1,3.4667,0.0,3.4667,86,No,Yes,Eligible,0,Completed,Low Risk
S0746,D/ICT/25/0756,Student_0746,Female,41,D005,2,4,3.6045,3.8696,3.769,80,No,Yes,Eligible,0,Completed,Low Risk
S0747,D/BSE/25/0757,Student_0747,Female,41,D001,2,4,2.9316,3.36,3.1449,85,No,Yes,Eligible,0,Completed,Low Risk
S0748,D/BCS/25/0758,Student_0748,Male,42,D002,1,1,2.8667,0.0,2.8667,73,No,Yes,Not Eligible,0,Completed,Medium Risk
S0749,D/ICT/25/0759,Student_0749,Male,42,D005,1,1,3.8947,0.0,3.8947,78,No,Yes,Not Eligible,0,Completed,Low Risk
S0750,D/BSE/25/0760,Student_0750,Female,42,D001,1,1,3.7476,0.0,3.7476,93,No,Yes,Eligible,0,Completed,Low Risk
S0751,D/BCS/25/0761,Student_0751,Male,42,D002,1,1,3.4857,0.0,3.4857,83,No,Yes,Eligible,0,Completed,Low Risk
S0752,D/BSE/25/0762,Student_0752,Female,40,D001,3,5,2.4923,2.2421,2.3788,80,No,Yes,Eligible,1,Not Completed,Medium Risk
S0753,D/COE/25/0763,Student_0753,Female,40,D003,3,6,3.552,3.2778,3.2107,87,No,Yes,Eligible,0,Completed,Low Risk
S0754,D/BCS/25/0764,Student_0754,Male,40,D002,3,5,3.6462,3.6737,3.7462,89,No,Yes,Eligible,0,Completed,Low Risk
S0755,D/BCS/25/0765,Student_0755,Male,41,D002,2,4,3.8579,3.97,3.9397,75,No,Yes,Not Eligible,0,Completed,Low Risk
S0756,D/BCS/25/0766,Student_0756,Female,39,D002,4,7,3.0889,3.4,3.4723,85,No,Yes,Eligible,0,Completed,Low Risk
S0757,D/BCS/25/0767,Student_0757,Male,40,D002,3,6,3.6769,3.9462,3.7362,84,No,Yes,Eligible,0,Completed,Low Risk
S0758,D/BSE/25/0768,Student_0758,Male,41,D001,2,3,3.47,3.4333,3.3949,97,No,Yes,Eligible,0,Completed,Low Risk
S0759,D/COE/25/0769,Student_0759,Female,40,D003,3,6,3.1,2.6407,3.0237,91,No,Yes,Eligible,0,Completed,Low Risk
S0760,D/COE/25/0770,Student_0760,Male,42,D003,1,1,3.6571,0.0,3.6571,93,No,Yes,Eligible,0,Completed,Low Risk
S0761,D/BSE/25/0771,Student_0761,Male,40,D001,3,5,3.3308,3.2947,3.2702,80,No,Yes,Eligible,0,Completed,Low Risk
S0762,D/BCS/25/0772,Student_0762,Male,41,D002,2,3,3.3,2.9944,3.2373,78,No,Yes,Not Eligible,0,Completed,Low Risk
S0763,D/BCS/25/0773,Student_0763,Male,40,D002,3,5,2.8,2.1842,2.3606,82,No,No,Not Eligible,4,Not Completed,High Risk
S0764,D/BSE/25/0774,Student_0764,Male,41,D001,2,4,3.5316,3.7,3.5731,77,No,Yes,Not Eligible,0,Completed,Low Risk
S0765,D/BSE/25/0775,Student_0765,Male,40,D001,3,5,3.9769,3.5211,3.7538,80,No,Yes,Eligible,0,Completed,Low Risk
S0766,D/BSE/25/0776,Student_0766,Female,42,D001,1,1,3.6524,0.0,3.6524,73,Yes,Yes,Eligible,0,Completed,Low Risk
S0767,D/BSE/25/0777,Student_0767,Female,39,D001,4,7,3.8875,3.748,3.7062,84,No,Yes,Eligible,0,Completed,Low Risk
S0768,D/BCS/25/0778,Student_0768,Male,39,D002,4,7,3.0667,3.0385,3.0196,85,No,Yes,Eligible,0,Completed,Low Risk
S0769,D/DBA/25/0779,Student_0769,Male,41,D004,2,3,3.8667,4.0,3.9412,81,No,Yes,Eligible,0,Completed,Low Risk
S0770,D/ICT/25/0780,Student_0770,Female,41,D005,2,3,3.4087,3.6,3.4629,88,No,Yes,Eligible,0,Completed,Low Risk
S0771,D/BCS/25/0781,Student_0771,Female,41,D002,2,3,4.0,3.6056,3.7763,80,No,Yes,Eligible,0,Completed,Low Risk
S0772,D/BSE/25/0782,Student_0772,Male,41,D001,2,3,3.78,3.7056,3.6542,72,No,Yes,Not Eligible,1,Not Completed,Low Risk
S0773,D/ICT/25/0783,Student_0773,Female,41,D005,2,3,3.5565,3.335,3.3887,85,No,Yes,Eligible,0,Completed,Low Risk
S0774,D/DBA/25/0784,Student_0774,Female,40,D004,3,5,3.5842,3.9357,3.7631,81,No,Yes,Eligible,0,Completed,Low Risk
S0775,D/BCS/25/0785,Student_0775,Male,40,D002,3,6,3.6923,3.9077,3.7992,72,No,Yes,Not Eligible,0,Completed,Low Risk
S0776,D/ICT/25/0786,Student_0776,Female,40,D005,3,6,4.0,3.745,3.6182,81,No,Yes,Eligible,0,Completed,Low Risk
S0777,D/BCS/25/0787,Student_0777,Female,39,D002,4,8,4.0,3.9,3.7613,77,No,Yes,Not Eligible,0,Completed,Low Risk
S0778,D/COE/25/0788,Student_0778,Male,40,D003,3,5,3.7852,3.8316,3.733,87,No,Yes,Eligible,0,Completed,Low Risk
S0779,D/BCS/25/0789,Student_0779,Male,42,D002,1,1,3.2143,0.0,3.2143,94,No,Yes,Eligible,0,Completed,Low Risk
S0780,D/BCS/25/0790,Student_0780,Male,39,D002,4,7,3.1222,3.3692,3.2284,90,No,Yes,Eligible,0,Completed,Low Risk
S0781,D/ICT/25/0791,Student_0781,Female,39,D005,4,8,3.2933,3.675,3.3322,96,No,Yes,Eligible,0,Completed,Low Risk
S0782,D/BSE/25/0792,Student_0782,Female,41,D001,2,3,3.14,3.6889,3.3932,77,No,Yes,Not Eligible,0,Completed,Low Risk
S0783,D/ICT/25/0793,Student_0783,Female,42,D005,1,1,3.6421,0.0,3.6421,78,No,Yes,Not Eligible,0,Completed,Low Risk
S0784,D/BSE/25/0794,Student_0784,Female,42,D001,1,1,3.7095,0.0,3.7095,86,No,Yes,Eligible,0,Completed,Low Risk
S0785,D/BCS/25/0795,Student_0785,Male,42,D002,1,1,2.0286,0.0,2.0286,67,No,Yes,Not Eligible,2,Not Completed,High Risk
S0786,D/BCS/25/0796,Student_0786,Female,40,D002,3,6,1.9115,1.7,1.9454,88,No,Yes,Eligible,4,Not Completed,High Risk
S0787,D/BCS/25/0797,Student_0787,Female,40,D002,3,6,2.5615,2.1923,2.4762,65,No,Yes,Not Eligible,0,Completed,Medium Risk
S0788,D/BSE/25/0798,Student_0788,Female,41,D001,2,4,3.2526,3.27,3.2885,69,No,Yes,Not Eligible,0,Completed,Low Risk
S0789,D/BCS/25/0799,Student_0789,Male,41,D002,2,3,3.49,3.5111,3.5203,84,No,Yes,Eligible,0,Completed,Low Risk
S0790,D/COE/25/0800,Student_0790,Female,41,D003,2,3,3.6526,3.97,3.645,82,No,Yes,Eligible,0,Completed,Low Risk
S0791,D/DBA/25/0801,Student_0791,Male,39,D004,4,8,4.0,3.6692,3.4743,87,No,Yes,Eligible,0,Completed,Low Risk
S0792,D/ICT/25/0802,Student_0792,Male,39,D005,4,8,4.0,3.875,3.8685,89,No,Yes,Eligible,0,Completed,Low Risk
S0793,D/BSE/25/0803,Student_0793,Male,39,D001,4,8,4.0,3.3,3.3087,78,No,Yes,Not Eligible,0,Completed,Low Risk
S0794,D/COE/25/0804,Student_0794,Female,42,D003,1,1,3.6524,0.0,3.6524,89,No,Yes,Eligible,0,Completed,Low Risk
S0795,D/BCS/25/0805,Student_0795,Male,40,D002,3,5,3.3,2.9526,3.3058,85,No,Yes,Eligible,0,Completed,Low Risk
S0796,D/BSE/25/0806,Student_0796,Female,42,D001,1,1,2.7381,0.0,2.7381,73,No,Yes,Not Eligible,0,Completed,Medium Risk
S0797,D/BCS/25/0807,Student_0797,Female,39,D002,4,8,2.52,3.1889,2.6828,87,No,Yes,Eligible,0,Completed,Medium Risk
